,path,label
4658,../data/AID/MediumResidential/mediumresidential_241.jpg,MediumResidential
3023,../data/AID/Desert/desert_200.jpg,Desert
4458,../data/AID/Meadow/meadow_61.jpg,Meadow
119,../data/AID/Airport/airport_206.jpg,Airport
5379,../data/AID/Park/park_323.jpg,Park
8798,../data/AID/Square/square_278.jpg,Square
6972,../data/AID/Port/port_380.jpg,Port
8277,../data/AID/School/school_79.jpg,School
9462,../data/AID/StorageTanks/storagetanks_317.jpg,StorageTanks
8174,../data/AID/School/school_256.jpg,School
6461,../data/AID/Pond/pond_299.jpg,Pond
2836,../data/AID/DenseResidential/denseresidential_401.jpg,DenseResidential
8682,../data/AID/Square/square_173.jpg,Square
4974,../data/AID/Mountain/mountain_265.jpg,Mountain
5198,../data/AID/Park/park_160.jpg,Park
9852,../data/AID/Viaduct/viaduct_344.jpg,Viaduct
9372,../data/AID/StorageTanks/storagetanks_236.jpg,StorageTanks
1929,../data/AID/Church/church_116.jpg,Church
5187,../data/AID/Park/park_150.jpg,Park
7715,../data/AID/River/river_211.jpg,River
7129,../data/AID/RailwayStation/railwaystation_18.jpg,RailwayStation
5263,../data/AID/Park/park_219.jpg,Park
747,../data/AID/BaseballField/baseballfield_169.jpg,BaseballField
4946,../data/AID/Mountain/mountain_24.jpg,Mountain
3990,../data/AID/Industrial/industrial_243.jpg,Industrial
7436,../data/AID/Resort/resort_221.jpg,Resort
1965,../data/AID/Church/church_149.jpg,Church
9757,../data/AID/Viaduct/viaduct_259.jpg,Viaduct
8995,../data/AID/Stadium/stadium_158.jpg,Stadium
9540,../data/AID/StorageTanks/storagetanks_63.jpg,StorageTanks
864,../data/AID/BaseballField/baseballfield_76.jpg,BaseballField
2009,../data/AID/Church/church_189.jpg,Church
7495,../data/AID/Resort/resort_275.jpg,Resort
2518,../data/AID/DenseResidential/denseresidential_115.jpg,DenseResidential
7797,../data/AID/River/river_286.jpg,River
1473,../data/AID/Bridge/bridge_264.jpg,Bridge
8406,../data/AID/SparseResidential/sparseresidential_195.jpg,SparseResidential
2362,../data/AID/Commercial/commercial_290.jpg,Commercial
8222,../data/AID/School/school_3.jpg,School
8324,../data/AID/SparseResidential/sparseresidential_120.jpg,SparseResidential
2348,../data/AID/Commercial/commercial_278.jpg,Commercial
1997,../data/AID/Church/church_178.jpg,Church
8350,../data/AID/SparseResidential/sparseresidential_144.jpg,SparseResidential
3905,../data/AID/Industrial/industrial_167.jpg,Industrial
162,../data/AID/Airport/airport_245.jpg,Airport
3554,../data/AID/Farmland/farmland_76.jpg,Farmland
7742,../data/AID/River/river_236.jpg,River
967,../data/AID/Beach/beach_169.jpg,Beach
5707,../data/AID/Parking/parking_303.jpg,Parking
2101,../data/AID/Church/church_55.jpg,Church
5747,../data/AID/Parking/parking_34.jpg,Parking
5542,../data/AID/Parking/parking_155.jpg,Parking
6717,../data/AID/Port/port_150.jpg,Port
7263,../data/AID/RailwayStation/railwaystation_66.jpg,RailwayStation
1506,../data/AID/Bridge/bridge_294.jpg,Bridge
5757,../data/AID/Parking/parking_349.jpg,Parking
2195,../data/AID/Commercial/commercial_14.jpg,Commercial
7689,../data/AID/River/river_189.jpg,River
2199,../data/AID/Commercial/commercial_143.jpg,Commercial
4476,../data/AID/Meadow/meadow_78.jpg,Meadow
8640,../data/AID/Square/square_135.jpg,Square
4244,../data/AID/Meadow/meadow_120.jpg,Meadow
922,../data/AID/Beach/beach_128.jpg,Beach
4134,../data/AID/Industrial/industrial_373.jpg,Industrial
1208,../data/AID/Beach/beach_386.jpg,Beach
1002,../data/AID/Beach/beach_20.jpg,Beach
6228,../data/AID/Playground/playground_89.jpg,Playground
9304,../data/AID/StorageTanks/storagetanks_175.jpg,StorageTanks
1274,../data/AID/Beach/beach_85.jpg,Beach
6819,../data/AID/Port/port_242.jpg,Port
9607,../data/AID/Viaduct/viaduct_123.jpg,Viaduct
1828,../data/AID/Center/center_26.jpg,Center
6041,../data/AID/Playground/playground_253.jpg,Playground
9473,../data/AID/StorageTanks/storagetanks_327.jpg,StorageTanks
812,../data/AID/BaseballField/baseballfield_29.jpg,BaseballField
9527,../data/AID/StorageTanks/storagetanks_51.jpg,StorageTanks
2547,../data/AID/DenseResidential/denseresidential_141.jpg,DenseResidential
7516,../data/AID/Resort/resort_32.jpg,Resort
7284,../data/AID/RailwayStation/railwaystation_85.jpg,RailwayStation
8941,../data/AID/Stadium/stadium_109.jpg,Stadium
8969,../data/AID/Stadium/stadium_134.jpg,Stadium
3357,../data/AID/Farmland/farmland_231.jpg,Farmland
845,../data/AID/BaseballField/baseballfield_59.jpg,BaseballField
5293,../data/AID/Park/park_246.jpg,Park
6022,../data/AID/Playground/playground_236.jpg,Playground
6844,../data/AID/Port/port_265.jpg,Port
9349,../data/AID/StorageTanks/storagetanks_215.jpg,StorageTanks
4502,../data/AID/MediumResidential/mediumresidential_100.jpg,MediumResidential
1140,../data/AID/Beach/beach_324.jpg,Beach
3933,../data/AID/Industrial/industrial_192.jpg,Industrial
5206,../data/AID/Park/park_168.jpg,Park
3675,../data/AID/Forest/forest_185.jpg,Forest
6770,../data/AID/Port/port_199.jpg,Port
7967,../data/AID/River/river_7.jpg,River
3419,../data/AID/Farmland/farmland_288.jpg,Farmland
5940,../data/AID/Playground/playground_162.jpg,Playground
6282,../data/AID/Pond/pond_137.jpg,Pond
4435,../data/AID/Meadow/meadow_40.jpg,Meadow
4764,../data/AID/MediumResidential/mediumresidential_76.jpg,MediumResidential
950,../data/AID/Beach/beach_153.jpg,Beach
7347,../data/AID/Resort/resort_141.jpg,Resort
5096,../data/AID/Mountain/mountain_69.jpg,Mountain
3551,../data/AID/Farmland/farmland_73.jpg,Farmland
9592,../data/AID/Viaduct/viaduct_11.jpg,Viaduct
1022,../data/AID/Beach/beach_218.jpg,Beach
7353,../data/AID/Resort/resort_147.jpg,Resort
9271,../data/AID/StorageTanks/storagetanks_145.jpg,StorageTanks
9095,../data/AID/Stadium/stadium_248.jpg,Stadium
4600,../data/AID/MediumResidential/mediumresidential_19.jpg,MediumResidential
9596,../data/AID/Viaduct/viaduct_113.jpg,Viaduct
8797,../data/AID/Square/square_277.jpg,Square
9710,../data/AID/Viaduct/viaduct_216.jpg,Viaduct
1811,../data/AID/Center/center_244.jpg,Center
1158,../data/AID/Beach/beach_340.jpg,Beach
9014,../data/AID/Stadium/stadium_175.jpg,Stadium
6362,../data/AID/Pond/pond_209.jpg,Pond
3449,../data/AID/Farmland/farmland_314.jpg,Farmland
4324,../data/AID/Meadow/meadow_193.jpg,Meadow
4174,../data/AID/Industrial/industrial_58.jpg,Industrial
9740,../data/AID/Viaduct/viaduct_243.jpg,Viaduct
1116,../data/AID/Beach/beach_302.jpg,Beach
754,../data/AID/BaseballField/baseballfield_175.jpg,BaseballField
2470,../data/AID/Commercial/commercial_72.jpg,Commercial
7045,../data/AID/RailwayStation/railwaystation_103.jpg,RailwayStation
805,../data/AID/BaseballField/baseballfield_220.jpg,BaseballField
5019,../data/AID/Mountain/mountain_305.jpg,Mountain
327,../data/AID/Airport/airport_7.jpg,Airport
1112,../data/AID/Beach/beach_3.jpg,Beach
6788,../data/AID/Port/port_214.jpg,Port
3426,../data/AID/Farmland/farmland_294.jpg,Farmland
9108,../data/AID/Stadium/stadium_26.jpg,Stadium
6508,../data/AID/Pond/pond_340.jpg,Pond
1300,../data/AID/Bridge/bridge_108.jpg,Bridge
8846,../data/AID/Square/square_320.jpg,Square
308,../data/AID/Airport/airport_52.jpg,Airport
9673,../data/AID/Viaduct/viaduct_183.jpg,Viaduct
9687,../data/AID/Viaduct/viaduct_196.jpg,Viaduct
3534,../data/AID/Farmland/farmland_58.jpg,Farmland
2015,../data/AID/Church/church_194.jpg,Church
3486,../data/AID/Farmland/farmland_348.jpg,Farmland
9578,../data/AID/StorageTanks/storagetanks_98.jpg,StorageTanks
9619,../data/AID/Viaduct/viaduct_134.jpg,Viaduct
98,../data/AID/Airport/airport_188.jpg,Airport
790,../data/AID/BaseballField/baseballfield_207.jpg,BaseballField
2891,../data/AID/DenseResidential/denseresidential_82.jpg,DenseResidential
8343,../data/AID/SparseResidential/sparseresidential_138.jpg,SparseResidential
8536,../data/AID/SparseResidential/sparseresidential_41.jpg,SparseResidential
3912,../data/AID/Industrial/industrial_173.jpg,Industrial
3734,../data/AID/Forest/forest_238.jpg,Forest
5821,../data/AID/Parking/parking_55.jpg,Parking
735,../data/AID/BaseballField/baseballfield_158.jpg,BaseballField
6292,../data/AID/Pond/pond_146.jpg,Pond
6816,../data/AID/Port/port_24.jpg,Port
9073,../data/AID/Stadium/stadium_228.jpg,Stadium
8935,../data/AID/Stadium/stadium_103.jpg,Stadium
3021,../data/AID/Desert/desert_2.jpg,Desert
8110,../data/AID/School/school_199.jpg,School
9221,../data/AID/StorageTanks/storagetanks_10.jpg,StorageTanks
8432,../data/AID/SparseResidential/sparseresidential_218.jpg,SparseResidential
4124,../data/AID/Industrial/industrial_364.jpg,Industrial
6904,../data/AID/Port/port_319.jpg,Port
3208,../data/AID/Desert/desert_98.jpg,Desert
4965,../data/AID/Mountain/mountain_257.jpg,Mountain
2730,../data/AID/DenseResidential/denseresidential_306.jpg,DenseResidential
3620,../data/AID/Forest/forest_135.jpg,Forest
2748,../data/AID/DenseResidential/denseresidential_322.jpg,DenseResidential
5459,../data/AID/Park/park_80.jpg,Park
1884,../data/AID/Center/center_76.jpg,Center
821,../data/AID/BaseballField/baseballfield_37.jpg,BaseballField
6078,../data/AID/Playground/playground_287.jpg,Playground
4261,../data/AID/Meadow/meadow_136.jpg,Meadow
7788,../data/AID/River/river_278.jpg,River
573,../data/AID/BareLand/bareland_291.jpg,BareLand
3139,../data/AID/Desert/desert_35.jpg,Desert
26,../data/AID/Airport/airport_122.jpg,Airport
2098,../data/AID/Church/church_52.jpg,Church
1755,../data/AID/Center/center_194.jpg,Center
3300,../data/AID/Farmland/farmland_180.jpg,Farmland
9664,../data/AID/Viaduct/viaduct_175.jpg,Viaduct
5406,../data/AID/Park/park_348.jpg,Park
4824,../data/AID/Mountain/mountain_13.jpg,Mountain
3167,../data/AID/Desert/desert_60.jpg,Desert
8240,../data/AID/School/school_45.jpg,School
8764,../data/AID/Square/square_247.jpg,Square
3152,../data/AID/Desert/desert_47.jpg,Desert
7676,../data/AID/River/river_177.jpg,River
4992,../data/AID/Mountain/mountain_281.jpg,Mountain
4847,../data/AID/Mountain/mountain_150.jpg,Mountain
4293,../data/AID/Meadow/meadow_165.jpg,Meadow
9057,../data/AID/Stadium/stadium_213.jpg,Stadium
6261,../data/AID/Pond/pond_118.jpg,Pond
7307,../data/AID/Resort/resort_105.jpg,Resort
1984,../data/AID/Church/church_166.jpg,Church
8779,../data/AID/Square/square_260.jpg,Square
4935,../data/AID/Mountain/mountain_23.jpg,Mountain
2210,../data/AID/Commercial/commercial_153.jpg,Commercial
4991,../data/AID/Mountain/mountain_280.jpg,Mountain
6775,../data/AID/Port/port_202.jpg,Port
9008,../data/AID/Stadium/stadium_17.jpg,Stadium
7445,../data/AID/Resort/resort_23.jpg,Resort
5330,../data/AID/Park/park_28.jpg,Park
3647,../data/AID/Forest/forest_16.jpg,Forest
7351,../data/AID/Resort/resort_145.jpg,Resort
4078,../data/AID/Industrial/industrial_322.jpg,Industrial
3415,../data/AID/Farmland/farmland_284.jpg,Farmland
6018,../data/AID/Playground/playground_232.jpg,Playground
6421,../data/AID/Pond/pond_262.jpg,Pond
8891,../data/AID/Square/square_64.jpg,Square
2841,../data/AID/DenseResidential/denseresidential_406.jpg,DenseResidential
756,../data/AID/BaseballField/baseballfield_177.jpg,BaseballField
1705,../data/AID/Center/center_149.jpg,Center
406,../data/AID/BareLand/bareland_140.jpg,BareLand
6681,../data/AID/Port/port_118.jpg,Port
173,../data/AID/Airport/airport_255.jpg,Airport
2275,../data/AID/Commercial/commercial_211.jpg,Commercial
6334,../data/AID/Pond/pond_184.jpg,Pond
270,../data/AID/Airport/airport_342.jpg,Airport
9448,../data/AID/StorageTanks/storagetanks_304.jpg,StorageTanks
4088,../data/AID/Industrial/industrial_331.jpg,Industrial
8671,../data/AID/Square/square_163.jpg,Square
8650,../data/AID/Square/square_144.jpg,Square
622,../data/AID/BareLand/bareland_56.jpg,BareLand
8039,../data/AID/School/school_134.jpg,School
6039,../data/AID/Playground/playground_251.jpg,Playground
1964,../data/AID/Church/church_148.jpg,Church
9708,../data/AID/Viaduct/viaduct_214.jpg,Viaduct
4175,../data/AID/Industrial/industrial_59.jpg,Industrial
3284,../data/AID/Farmland/farmland_166.jpg,Farmland
5401,../data/AID/Park/park_343.jpg,Park
2930,../data/AID/Desert/desert_117.jpg,Desert
3307,../data/AID/Farmland/farmland_187.jpg,Farmland
8768,../data/AID/Square/square_250.jpg,Square
2827,../data/AID/DenseResidential/denseresidential_394.jpg,DenseResidential
7226,../data/AID/RailwayStation/railwaystation_32.jpg,RailwayStation
3121,../data/AID/Desert/desert_29.jpg,Desert
1760,../data/AID/Center/center_199.jpg,Center
6074,../data/AID/Playground/playground_283.jpg,Playground
850,../data/AID/BaseballField/baseballfield_63.jpg,BaseballField
7483,../data/AID/Resort/resort_264.jpg,Resort
5360,../data/AID/Park/park_306.jpg,Park
2428,../data/AID/Commercial/commercial_35.jpg,Commercial
1623,../data/AID/Bridge/bridge_75.jpg,Bridge
9023,../data/AID/Stadium/stadium_183.jpg,Stadium
3192,../data/AID/Desert/desert_83.jpg,Desert
9506,../data/AID/StorageTanks/storagetanks_357.jpg,StorageTanks
8059,../data/AID/School/school_152.jpg,School
9290,../data/AID/StorageTanks/storagetanks_162.jpg,StorageTanks
2889,../data/AID/DenseResidential/denseresidential_80.jpg,DenseResidential
6326,../data/AID/Pond/pond_177.jpg,Pond
9927,../data/AID/Viaduct/viaduct_411.jpg,Viaduct
1129,../data/AID/Beach/beach_314.jpg,Beach
2394,../data/AID/Commercial/commercial_319.jpg,Commercial
3698,../data/AID/Forest/forest_205.jpg,Forest
6502,../data/AID/Pond/pond_335.jpg,Pond
6017,../data/AID/Playground/playground_231.jpg,Playground
7341,../data/AID/Resort/resort_136.jpg,Resort
2961,../data/AID/Desert/desert_145.jpg,Desert
3544,../data/AID/Farmland/farmland_67.jpg,Farmland
5601,../data/AID/Parking/parking_208.jpg,Parking
6744,../data/AID/Port/port_175.jpg,Port
4242,../data/AID/Meadow/meadow_119.jpg,Meadow
2442,../data/AID/Commercial/commercial_47.jpg,Commercial
3964,../data/AID/Industrial/industrial_22.jpg,Industrial
9887,../data/AID/Viaduct/viaduct_376.jpg,Viaduct
8645,../data/AID/Square/square_14.jpg,Square
2418,../data/AID/Commercial/commercial_340.jpg,Commercial
3842,../data/AID/Industrial/industrial_11.jpg,Industrial
5489,../data/AID/Parking/parking_107.jpg,Parking
7097,../data/AID/RailwayStation/railwaystation_150.jpg,RailwayStation
3512,../data/AID/Farmland/farmland_38.jpg,Farmland
2522,../data/AID/DenseResidential/denseresidential_119.jpg,DenseResidential
9574,../data/AID/StorageTanks/storagetanks_94.jpg,StorageTanks
4248,../data/AID/Meadow/meadow_124.jpg,Meadow
2207,../data/AID/Commercial/commercial_150.jpg,Commercial
755,../data/AID/BaseballField/baseballfield_176.jpg,BaseballField
7957,../data/AID/River/river_60.jpg,River
8657,../data/AID/Square/square_150.jpg,Square
2408,../data/AID/Commercial/commercial_331.jpg,Commercial
9065,../data/AID/Stadium/stadium_220.jpg,Stadium
9318,../data/AID/StorageTanks/storagetanks_188.jpg,StorageTanks
8173,../data/AID/School/school_255.jpg,School
8351,../data/AID/SparseResidential/sparseresidential_145.jpg,SparseResidential
1099,../data/AID/Beach/beach_288.jpg,Beach
1027,../data/AID/Beach/beach_222.jpg,Beach
9078,../data/AID/Stadium/stadium_232.jpg,Stadium
7018,../data/AID/Port/port_8.jpg,Port
529,../data/AID/BareLand/bareland_251.jpg,BareLand
9780,../data/AID/Viaduct/viaduct_28.jpg,Viaduct
5792,../data/AID/Parking/parking_380.jpg,Parking
6933,../data/AID/Port/port_345.jpg,Port
7615,../data/AID/River/river_121.jpg,River
3454,../data/AID/Farmland/farmland_319.jpg,Farmland
6269,../data/AID/Pond/pond_125.jpg,Pond
6627,../data/AID/Pond/pond_7.jpg,Pond
9104,../data/AID/Stadium/stadium_256.jpg,Stadium
4560,../data/AID/MediumResidential/mediumresidential_153.jpg,MediumResidential
6659,../data/AID/Pond/pond_99.jpg,Pond
1694,../data/AID/Center/center_139.jpg,Center
9083,../data/AID/Stadium/stadium_237.jpg,Stadium
4304,../data/AID/Meadow/meadow_175.jpg,Meadow
8858,../data/AID/Square/square_34.jpg,Square
5207,../data/AID/Park/park_169.jpg,Park
3614,../data/AID/Forest/forest_13.jpg,Forest
7511,../data/AID/Resort/resort_29.jpg,Resort
9064,../data/AID/Stadium/stadium_22.jpg,Stadium
2721,../data/AID/DenseResidential/denseresidential_299.jpg,DenseResidential
1608,../data/AID/Bridge/bridge_61.jpg,Bridge
3500,../data/AID/Farmland/farmland_360.jpg,Farmland
8959,../data/AID/Stadium/stadium_125.jpg,Stadium
2788,../data/AID/DenseResidential/denseresidential_359.jpg,DenseResidential
2802,../data/AID/DenseResidential/denseresidential_371.jpg,DenseResidential
195,../data/AID/Airport/airport_275.jpg,Airport
2660,../data/AID/DenseResidential/denseresidential_243.jpg,DenseResidential
1278,../data/AID/Beach/beach_89.jpg,Beach
2998,../data/AID/Desert/desert_179.jpg,Desert
6272,../data/AID/Pond/pond_128.jpg,Pond
7755,../data/AID/River/river_248.jpg,River
8910,../data/AID/Square/square_81.jpg,Square
1878,../data/AID/Center/center_70.jpg,Center
2585,../data/AID/DenseResidential/denseresidential_176.jpg,DenseResidential
5930,../data/AID/Playground/playground_153.jpg,Playground
9189,../data/AID/Stadium/stadium_71.jpg,Stadium
8655,../data/AID/Square/square_149.jpg,Square
7900,../data/AID/River/river_379.jpg,River
9406,../data/AID/StorageTanks/storagetanks_267.jpg,StorageTanks
443,../data/AID/BareLand/bareland_174.jpg,BareLand
5802,../data/AID/Parking/parking_39.jpg,Parking
1500,../data/AID/Bridge/bridge_289.jpg,Bridge
8171,../data/AID/School/school_253.jpg,School
4139,../data/AID/Industrial/industrial_378.jpg,Industrial
6584,../data/AID/Pond/pond_409.jpg,Pond
9681,../data/AID/Viaduct/viaduct_190.jpg,Viaduct
5011,../data/AID/Mountain/mountain_299.jpg,Mountain
1400,../data/AID/Bridge/bridge_199.jpg,Bridge
6624,../data/AID/Pond/pond_67.jpg,Pond
6293,../data/AID/Pond/pond_147.jpg,Pond
8363,../data/AID/SparseResidential/sparseresidential_156.jpg,SparseResidential
6966,../data/AID/Port/port_375.jpg,Port
7525,../data/AID/Resort/resort_40.jpg,Resort
6994,../data/AID/Port/port_58.jpg,Port
3001,../data/AID/Desert/desert_181.jpg,Desert
7607,../data/AID/River/river_114.jpg,River
9895,../data/AID/Viaduct/viaduct_383.jpg,Viaduct
6701,../data/AID/Port/port_136.jpg,Port
2867,../data/AID/DenseResidential/denseresidential_60.jpg,DenseResidential
1409,../data/AID/Bridge/bridge_206.jpg,Bridge
4920,../data/AID/Mountain/mountain_216.jpg,Mountain
8826,../data/AID/Square/square_302.jpg,Square
9155,../data/AID/Stadium/stadium_40.jpg,Stadium
4722,../data/AID/MediumResidential/mediumresidential_38.jpg,MediumResidential
8427,../data/AID/SparseResidential/sparseresidential_213.jpg,SparseResidential
3406,../data/AID/Farmland/farmland_276.jpg,Farmland
1975,../data/AID/Church/church_158.jpg,Church
3195,../data/AID/Desert/desert_86.jpg,Desert
6723,../data/AID/Port/port_156.jpg,Port
6903,../data/AID/Port/port_318.jpg,Port
1796,../data/AID/Center/center_230.jpg,Center
9208,../data/AID/Stadium/stadium_89.jpg,Stadium
2634,../data/AID/DenseResidential/denseresidential_22.jpg,DenseResidential
2104,../data/AID/Church/church_58.jpg,Church
1485,../data/AID/Bridge/bridge_275.jpg,Bridge
9305,../data/AID/StorageTanks/storagetanks_176.jpg,StorageTanks
5344,../data/AID/Park/park_292.jpg,Park
2824,../data/AID/DenseResidential/denseresidential_391.jpg,DenseResidential
9204,../data/AID/Stadium/stadium_85.jpg,Stadium
587,../data/AID/BareLand/bareland_303.jpg,BareLand
213,../data/AID/Airport/airport_291.jpg,Airport
5006,../data/AID/Mountain/mountain_294.jpg,Mountain
6217,../data/AID/Playground/playground_79.jpg,Playground
3590,../data/AID/Forest/forest_108.jpg,Forest
920,../data/AID/Beach/beach_126.jpg,Beach
9520,../data/AID/StorageTanks/storagetanks_45.jpg,StorageTanks
8594,../data/AID/SparseResidential/sparseresidential_94.jpg,SparseResidential
2253,../data/AID/Commercial/commercial_192.jpg,Commercial
9049,../data/AID/Stadium/stadium_206.jpg,Stadium
8475,../data/AID/SparseResidential/sparseresidential_257.jpg,SparseResidential
4738,../data/AID/MediumResidential/mediumresidential_52.jpg,MediumResidential
3468,../data/AID/Farmland/farmland_331.jpg,Farmland
3820,../data/AID/Forest/forest_90.jpg,Forest
6736,../data/AID/Port/port_168.jpg,Port
758,../data/AID/BaseballField/baseballfield_179.jpg,BaseballField
3490,../data/AID/Farmland/farmland_351.jpg,Farmland
878,../data/AID/BaseballField/baseballfield_89.jpg,BaseballField
7308,../data/AID/Resort/resort_106.jpg,Resort
4489,../data/AID/Meadow/meadow_9.jpg,Meadow
7718,../data/AID/River/river_214.jpg,River
4023,../data/AID/Industrial/industrial_273.jpg,Industrial
365,../data/AID/BareLand/bareland_103.jpg,BareLand
1081,../data/AID/Beach/beach_271.jpg,Beach
7710,../data/AID/River/river_207.jpg,River
968,../data/AID/Beach/beach_17.jpg,Beach
3573,../data/AID/Farmland/farmland_93.jpg,Farmland
8190,../data/AID/School/school_270.jpg,School
1917,../data/AID/Church/church_105.jpg,Church
5020,../data/AID/Mountain/mountain_306.jpg,Mountain
9289,../data/AID/StorageTanks/storagetanks_161.jpg,StorageTanks
4260,../data/AID/Meadow/meadow_135.jpg,Meadow
196,../data/AID/Airport/airport_276.jpg,Airport
3689,../data/AID/Forest/forest_198.jpg,Forest
8300,../data/AID/SparseResidential/sparseresidential_1.jpg,SparseResidential
9947,../data/AID/Viaduct/viaduct_51.jpg,Viaduct
4055,../data/AID/Industrial/industrial_301.jpg,Industrial
3725,../data/AID/Forest/forest_23.jpg,Forest
3059,../data/AID/Desert/desert_233.jpg,Desert
9224,../data/AID/StorageTanks/storagetanks_102.jpg,StorageTanks
5963,../data/AID/Playground/playground_183.jpg,Playground
4852,../data/AID/Mountain/mountain_155.jpg,Mountain
8882,../data/AID/Square/square_56.jpg,Square
4487,../data/AID/Meadow/meadow_88.jpg,Meadow
8058,../data/AID/School/school_151.jpg,School
7536,../data/AID/Resort/resort_50.jpg,Resort
6520,../data/AID/Pond/pond_351.jpg,Pond
2969,../data/AID/Desert/desert_152.jpg,Desert
4046,../data/AID/Industrial/industrial_294.jpg,Industrial
8007,../data/AID/School/school_105.jpg,School
925,../data/AID/Beach/beach_130.jpg,Beach
9988,../data/AID/Viaduct/viaduct_89.jpg,Viaduct
1809,../data/AID/Center/center_242.jpg,Center
2821,../data/AID/DenseResidential/denseresidential_389.jpg,DenseResidential
6313,../data/AID/Pond/pond_165.jpg,Pond
6924,../data/AID/Port/port_337.jpg,Port
5743,../data/AID/Parking/parking_336.jpg,Parking
6559,../data/AID/Pond/pond_387.jpg,Pond
7152,../data/AID/RailwayStation/railwaystation_20.jpg,RailwayStation
4098,../data/AID/Industrial/industrial_340.jpg,Industrial
2733,../data/AID/DenseResidential/denseresidential_309.jpg,DenseResidential
7988,../data/AID/River/river_89.jpg,River
9383,../data/AID/StorageTanks/storagetanks_246.jpg,StorageTanks
4393,../data/AID/Meadow/meadow_255.jpg,Meadow
5529,../data/AID/Parking/parking_143.jpg,Parking
8269,../data/AID/School/school_71.jpg,School
8925,../data/AID/Square/square_95.jpg,Square
775,../data/AID/BaseballField/baseballfield_194.jpg,BaseballField
1752,../data/AID/Center/center_191.jpg,Center
8113,../data/AID/School/school_200.jpg,School
112,../data/AID/Airport/airport_20.jpg,Airport
7200,../data/AID/RailwayStation/railwaystation_243.jpg,RailwayStation
6050,../data/AID/Playground/playground_261.jpg,Playground
519,../data/AID/BareLand/bareland_242.jpg,BareLand
972,../data/AID/Beach/beach_173.jpg,Beach
7423,../data/AID/Resort/resort_21.jpg,Resort
4541,../data/AID/MediumResidential/mediumresidential_136.jpg,MediumResidential
5172,../data/AID/Park/park_137.jpg,Park
43,../data/AID/Airport/airport_138.jpg,Airport
70,../data/AID/Airport/airport_162.jpg,Airport
4919,../data/AID/Mountain/mountain_215.jpg,Mountain
7629,../data/AID/River/river_134.jpg,River
2170,../data/AID/Commercial/commercial_117.jpg,Commercial
9106,../data/AID/Stadium/stadium_258.jpg,Stadium
7184,../data/AID/RailwayStation/railwaystation_229.jpg,RailwayStation
5438,../data/AID/Park/park_61.jpg,Park
5420,../data/AID/Park/park_45.jpg,Park
5210,../data/AID/Park/park_171.jpg,Park
5275,../data/AID/Park/park_23.jpg,Park
2121,../data/AID/Church/church_73.jpg,Church
1147,../data/AID/Beach/beach_330.jpg,Beach
7008,../data/AID/Port/port_70.jpg,Port
5959,../data/AID/Playground/playground_18.jpg,Playground
2328,../data/AID/Commercial/commercial_26.jpg,Commercial
3910,../data/AID/Industrial/industrial_171.jpg,Industrial
6390,../data/AID/Pond/pond_234.jpg,Pond
5563,../data/AID/Parking/parking_174.jpg,Parking
256,../data/AID/Airport/airport_33.jpg,Airport
6719,../data/AID/Port/port_152.jpg,Port
5321,../data/AID/Park/park_271.jpg,Park
9605,../data/AID/Viaduct/viaduct_121.jpg,Viaduct
5794,../data/AID/Parking/parking_382.jpg,Parking
1687,../data/AID/Center/center_132.jpg,Center
9539,../data/AID/StorageTanks/storagetanks_62.jpg,StorageTanks
8535,../data/AID/SparseResidential/sparseresidential_40.jpg,SparseResidential
1268,../data/AID/Beach/beach_8.jpg,Beach
9923,../data/AID/Viaduct/viaduct_408.jpg,Viaduct
6364,../data/AID/Pond/pond_210.jpg,Pond
9103,../data/AID/Stadium/stadium_255.jpg,Stadium
9196,../data/AID/Stadium/stadium_78.jpg,Stadium
436,../data/AID/BareLand/bareland_168.jpg,BareLand
808,../data/AID/BaseballField/baseballfield_25.jpg,BaseballField
8387,../data/AID/SparseResidential/sparseresidential_178.jpg,SparseResidential
7634,../data/AID/River/river_139.jpg,River
1826,../data/AID/Center/center_258.jpg,Center
608,../data/AID/BareLand/bareland_43.jpg,BareLand
2225,../data/AID/Commercial/commercial_167.jpg,Commercial
1299,../data/AID/Bridge/bridge_107.jpg,Bridge
511,../data/AID/BareLand/bareland_235.jpg,BareLand
1199,../data/AID/Beach/beach_378.jpg,Beach
7504,../data/AID/Resort/resort_283.jpg,Resort
2191,../data/AID/Commercial/commercial_136.jpg,Commercial
3308,../data/AID/Farmland/farmland_188.jpg,Farmland
5271,../data/AID/Park/park_226.jpg,Park
4860,../data/AID/Mountain/mountain_162.jpg,Mountain
7198,../data/AID/RailwayStation/railwaystation_241.jpg,RailwayStation
339,../data/AID/Airport/airport_80.jpg,Airport
8547,../data/AID/SparseResidential/sparseresidential_51.jpg,SparseResidential
8099,../data/AID/School/school_189.jpg,School
8116,../data/AID/School/school_203.jpg,School
1343,../data/AID/Bridge/bridge_147.jpg,Bridge
3970,../data/AID/Industrial/industrial_225.jpg,Industrial
819,../data/AID/BaseballField/baseballfield_35.jpg,BaseballField
3012,../data/AID/Desert/desert_191.jpg,Desert
2342,../data/AID/Commercial/commercial_272.jpg,Commercial
6253,../data/AID/Pond/pond_110.jpg,Pond
7667,../data/AID/River/river_169.jpg,River
7382,../data/AID/Resort/resort_173.jpg,Resort
5869,../data/AID/Parking/parking_99.jpg,Parking
